id,jozz,sura_no,page,aya_no
3898,23,37,450,110
3899,23,37,450,111
3900,23,37,450,112
3901,23,37,450,113
3902,23,37,450,114
3903,23,37,450,115
3904,23,37,450,116
3905,23,37,450,117
3906,23,37,450,118
3907,23,37,450,119
3908,23,37,450,120
3909,23,37,450,121
3910,23,37,450,122
3911,23,37,450,123
3912,23,37,450,124
3913,23,37,450,125
3914,23,37,450,126
3915,23,37,451,127
3916,23,37,451,128
3917,23,37,451,129
3918,23,37,451,130
3919,23,37,451,131
3920,23,37,451,132
3921,23,37,451,133
3922,23,37,451,134
3923,23,37,451,135
3924,23,37,451,136
3925,23,37,451,137
3926,23,37,451,138
3927,23,37,451,139
3928,23,37,451,140
3929,23,37,451,141
3930,23,37,451,142
3931,23,37,451,143
3932,23,37,451,144
3933,23,37,451,145
3934,23,37,451,146
3935,23,37,451,147
3936,23,37,451,148
3937,23,37,451,149
3938,23,37,451,150
3939,23,37,451,151
3940,23,37,451,152
3941,23,37,451,153
3942,23,37,452,154
3943,23,37,452,155
3944,23,37,452,156
3945,23,37,452,157
3946,23,37,452,158
3947,23,37,452,159
3948,23,37,452,160
3949,23,37,452,161
3950,23,37,452,162
3951,23,37,452,163
3952,23,37,452,164
3953,23,37,452,165
3954,23,37,452,166
3955,23,37,452,167
3956,23,37,452,168
3957,23,37,452,169
3958,23,37,452,170
3959,23,37,452,171
3960,23,37,452,172
3961,23,37,452,173
3962,23,37,452,174
3963,23,37,452,175
3964,23,37,452,176
3965,23,37,452,177
3966,23,37,452,178
3967,23,37,452,179
3968,23,37,452,180
3969,23,37,452,181
3970,23,37,452,182
3971,23,38,453,1
3972,23,38,453,2
3973,23,38,453,3
3974,23,38,453,4
3975,23,38,453,5
3976,23,38,453,6
3977,23,38,453,7
3978,23,38,453,8
3979,23,38,453,9
3980,23,38,453,10
3981,23,38,453,11
3982,23,38,453,12
3983,23,38,453,13
3984,23,38,453,14
3985,23,38,453,15
3986,23,38,453,16
3987,23,38,454,17
3988,23,38,454,18
3989,23,38,454,19
3990,23,38,454,20
3991,23,38,454,21
3992,23,38,454,22
3993,23,38,454,23
3994,23,38,454,24
3995,23,38,454,25
3996,23,38,454,26
3997,23,38,455,27
3998,23,38,455,28
3999,23,38,455,29
4000,23,38,455,30
4001,23,38,455,31
4002,23,38,455,32
4003,23,38,455,33
4004,23,38,455,34
4005,23,38,455,35
4006,23,38,455,36
4007,23,38,455,37
4008,23,38,455,38
4009,23,38,455,39
4010,23,38,455,40
4011,23,38,455,41
4012,23,38,455,42
4013,23,38,456,43
4014,23,38,456,44
4015,23,38,456,45
4016,23,38,456,46
4017,23,38,456,47
4018,23,38,456,48
4019,23,38,456,49
4020,23,38,456,50
4021,23,38,456,51
4022,23,38,456,52
4023,23,38,456,53
4024,23,38,456,54
4025,23,38,456,55
4026,23,38,456,56
4027,23,38,456,57
4028,23,38,456,58
4029,23,38,456,59
4030,23,38,456,60
4031,23,38,456,61
4032,23,38,457,62
4033,23,38,457,63
4034,23,38,457,64
4035,23,38,457,65
4036,23,38,457,66
4037,23,38,457,67
4038,23,38,457,68
4039,23,38,457,69
4040,23,38,457,70
4041,23,38,457,71
4042,23,38,457,72
4043,23,38,457,73
4044,23,38,457,74
4045,23,38,457,75
4046,23,38,457,76
4047,23,38,457,77
4048,23,38,457,78
4049,23,38,457,79
4050,23,38,457,80
4051,23,38,457,81
4052,23,38,457,82
4053,23,38,457,83
4054,23,38,458,84
4055,23,38,458,85
4056,23,38,458,86
4057,23,38,458,87
4058,23,38,458,88
4059,23,39,458,1
4060,23,39,458,2
4061,23,39,458,3
4062,23,39,458,4
4063,23,39,458,5
4064,23,39,459,6
4065,23,39,459,7
4066,23,39,459,8
4067,23,39,459,9
4068,23,39,459,10
4069,23,39,460,11
4070,23,39,460,12
4071,23,39,460,13
4072,23,39,460,14
4073,23,39,460,15
4074,23,39,460,16
4075,23,39,460,17
4076,23,39,460,18
4077,23,39,460,19
4078,23,39,460,20
4079,23,39,460,21
4080,23,39,461,22
4081,23,39,461,23
4082,23,39,461,24
4083,23,39,461,25
4084,23,39,461,26
4085,23,39,461,27
4086,23,39,461,28
4087,23,39,461,29
4088,23,39,461,30
4089,23,39,461,31
4090,24,39,462,32
4091,24,39,462,33
4092,24,39,462,34
4093,24,39,462,35
4094,24,39,462,36
4095,24,39,462,37
4096,24,39,462,38
4097,24,39,462,39
4098,24,39,462,40
4099,24,39,463,41
4100,24,39,463,42
4101,24,39,463,43
4102,24,39,463,44
4103,24,39,463,45
4104,24,39,463,46
4105,24,39,463,47
4106,24,39,464,48
4107,24,39,464,49
4108,24,39,464,50
4109,24,39,464,51
4110,24,39,464,52
4111,24,39,464,53
4112,24,39,464,54
4113,24,39,464,55
4114,24,39,464,56
4115,24,39,465,57
4116,24,39,465,58
4117,24,39,465,59
4118,24,39,465,60
4119,24,39,465,61
4120,24,39,465,62
4121,24,39,465,63
4122,24,39,465,64
4123,24,39,465,65
4124,24,39,465,66
4125,24,39,465,67
4126,24,39,466,68
4127,24,39,466,69
4128,24,39,466,70
4129,24,39,466,71
4130,24,39,466,72
4131,24,39,466,73
4132,24,39,466,74
4133,24,39,467,75
4134,24,40,467,1
4135,24,40,467,2
4136,24,40,467,3
4137,24,40,467,4
4138,24,40,467,5
4139,24,40,467,6
4140,24,40,467,7
4141,24,40,468,8
4142,24,40,468,9
4143,24,40,468,10
4144,24,40,468,11
4145,24,40,468,12
4146,24,40,468,13
4147,24,40,468,14
4148,24,40,468,15
4149,24,40,468,16
4150,24,40,469,17
4151,24,40,469,18
4152,24,40,469,19
4153,24,40,469,20
4154,24,40,469,21
4155,24,40,469,22
4156,24,40,469,23
4157,24,40,469,24
4158,24,40,469,25
4159,24,40,470,26
4160,24,40,470,27
4161,24,40,470,28
4162,24,40,470,29
4163,24,40,470,30
4164,24,40,470,31
4165,24,40,470,32
4166,24,40,470,33
4167,24,40,471,34
4168,24,40,471,35
4169,24,40,471,36
4170,24,40,471,37
4171,24,40,471,38
4172,24,40,471,39
4173,24,40,471,40
4174,24,40,472,41
4175,24,40,472,42
4176,24,40,472,43
4177,24,40,472,44
4178,24,40,472,45
4179,24,40,472,46
4180,24,40,472,47
4181,24,40,472,48
4182,24,40,472,49
4183,24,40,473,50
4184,24,40,473,51
4185,24,40,473,52
4186,24,40,473,53
4187,24,40,473,54
4188,24,40,473,55
4189,24,40,473,56
4190,24,40,473,57
4191,24,40,473,58
4192,24,40,474,59
4193,24,40,474,60
4194,24,40,474,61
4195,24,40,474,62
4196,24,40,474,63
4197,24,40,474,64
4198,24,40,474,65
4199,24,40,474,66
4200,24,40,475,67
4201,24,40,475,68
4202,24,40,475,69
4203,24,40,475,70
4204,24,40,475,71
4205,24,40,475,72
4206,24,40,475,73
4207,24,40,475,74
4208,24,40,475,75
4209,24,40,475,76
4210,24,40,475,77
4211,24,40,476,78
4212,24,40,476,79
4213,24,40,476,80
4214,24,40,476,81
4215,24,40,476,82
4216,24,40,476,83
4217,24,40,476,84
4218,24,40,476,85
4219,24,41,477,1
4220,24,41,477,2
4221,24,41,477,3
4222,24,41,477,4
4223,24,41,477,5
4224,24,41,477,6
4225,24,41,477,7
4226,24,41,477,8
4227,24,41,477,9
4228,24,41,477,10
4229,24,41,477,11
4230,24,41,478,12
4231,24,41,478,13
4232,24,41,478,14
4233,24,41,478,15
4234,24,41,478,16
4235,24,41,478,17
4236,24,41,478,18
4237,24,41,478,19
4238,24,41,478,20
4239,24,41,479,21
4240,24,41,479,22
4241,24,41,479,23
4242,24,41,479,24
4243,24,41,479,25
4244,24,41,479,26
4245,24,41,479,27
4246,24,41,479,28
4247,24,41,479,29
4248,24,41,480,30
4249,24,41,480,31
4250,24,41,480,32
4251,24,41,480,33
4252,24,41,480,34
4253,24,41,480,35
4254,24,41,480,36
4255,24,41,480,37
4256,24,41,480,38
4257,24,41,481,39
4258,24,41,481,40
4259,24,41,481,41
4260,24,41,481,42
4261,24,41,481,43
4262,24,41,481,44
4263,24,41,481,45
4264,24,41,481,46
4265,25,41,482,47
4266,25,41,482,48
4267,25,41,482,49
4268,25,41,482,50
4269,25,41,482,51
4270,25,41,482,52
4271,25,41,482,53
4272,25,41,482,54
4273,25,42,483,1
4274,25,42,483,2
4275,25,42,483,3
4276,25,42,483,4
4277,25,42,483,5
4278,25,42,483,6
4279,25,42,483,7
4280,25,42,483,8
4281,25,42,483,9
4282,25,42,483,10
4283,25,42,484,11
4284,25,42,484,12
4285,25,42,484,13
4286,25,42,484,14
4287,25,42,484,15
4288,25,42,485,16
4289,25,42,485,17
4290,25,42,485,18
4291,25,42,485,19
4292,25,42,485,20
4293,25,42,485,21
4294,25,42,485,22
4295,25,42,486,23
4296,25,42,486,24
4297,25,42,486,25
4298,25,42,486,26
4299,25,42,486,27
4300,25,42,486,28
4301,25,42,486,29
4302,25,42,486,30
4303,25,42,486,31
4304,25,42,487,32
4305,25,42,487,33
4306,25,42,487,34
4307,25,42,487,35
4308,25,42,487,36
4309,25,42,487,37
4310,25,42,487,38
4311,25,42,487,39
4312,25,42,487,40
4313,25,42,487,41
4314,25,42,487,42
4315,25,42,487,43
4316,25,42,487,44
4317,25,42,488,45
4318,25,42,488,46
4319,25,42,488,47
4320,25,42,488,48
4321,25,42,488,49
4322,25,42,488,50
4323,25,42,488,51
4324,25,42,489,52
4325,25,42,489,53
4326,25,43,489,1
4327,25,43,489,2
4328,25,43,489,3
4329,25,43,489,4
4330,25,43,489,5
4331,25,43,489,6
4332,25,43,489,7
4333,25,43,489,8
4334,25,43,489,9
4335,25,43,489,10
4336,25,43,490,11
4337,25,43,490,12
4338,25,43,490,13
4339,25,43,490,14
4340,25,43,490,15
4341,25,43,490,16
4342,25,43,490,17
4343,25,43,490,18
4344,25,43,490,19
4345,25,43,490,20
4346,25,43,490,21
4347,25,43,490,22
4348,25,43,491,23
4349,25,43,491,24
4350,25,43,491,25
4351,25,43,491,26
4352,25,43,491,27
4353,25,43,491,28
4354,25,43,491,29
4355,25,43,491,30
4356,25,43,491,31
4357,25,43,491,32
4358,25,43,491,33
4359,25,43,492,34
4360,25,43,492,35
4361,25,43,492,36
4362,25,43,492,37
4363,25,43,492,38
4364,25,43,492,39
4365,25,43,492,40
4366,25,43,492,41
4367,25,43,492,42
4368,25,43,492,43
4369,25,43,492,44
4370,25,43,492,45
4371,25,43,492,46
4372,25,43,492,47
4373,25,43,493,48
4374,25,43,493,49
4375,25,43,493,50
4376,25,43,493,51
4377,25,43,493,52
4378,25,43,493,53
4379,25,43,493,54
4380,25,43,493,55
4381,25,43,493,56
4382,25,43,493,57
4383,25,43,493,58
4384,25,43,493,59
4385,25,43,493,60
4386,25,43,494,61
4387,25,43,494,62
4388,25,43,494,63
4389,25,43,494,64
4390,25,43,494,65
4391,25,43,494,66
4392,25,43,494,67
4393,25,43,494,68
4394,25,43,494,69
4395,25,43,494,70
4396,25,43,494,71
4397,25,43,494,72
4398,25,43,494,73
4399,25,43,495,74
4400,25,43,495,75
4401,25,43,495,76
4402,25,43,495,77
4403,25,43,495,78
4404,25,43,495,79
4405,25,43,495,80
4406,25,43,495,81
4407,25,43,495,82
4408,25,43,495,83
4409,25,43,495,84
4410,25,43,495,85
4411,25,43,495,86
4412,25,43,495,87
4413,25,43,495,88
4414,25,43,495,89
4415,25,44,496,1
4416,25,44,496,2
4417,25,44,496,3
4418,25,44,496,4
4419,25,44,496,5
4420,25,44,496,6
4421,25,44,496,7
4422,25,44,496,8
4423,25,44,496,9
4424,25,44,496,10
4425,25,44,496,11
4426,25,44,496,12
4427,25,44,496,13
4428,25,44,496,14
4429,25,44,496,15
4430,25,44,496,16
4431,25,44,496,17
4432,25,44,496,18
4433,25,44,497,19
4434,25,44,497,20
4435,25,44,497,21
4436,25,44,497,22
4437,25,44,497,23
4438,25,44,497,24
4439,25,44,497,25
4440,25,44,497,26
4441,25,44,497,27
4442,25,44,497,28
4443,25,44,497,29
4444,25,44,497,30
4445,25,44,497,31
4446,25,44,497,32
4447,25,44,497,33
4448,25,44,497,34
4449,25,44,497,35
4450,25,44,497,36
4451,25,44,497,37
4452,25,44,497,38
4453,25,44,497,39
4454,25,44,498,40
4455,25,44,498,41
4456,25,44,498,42
4457,25,44,498,43
4458,25,44,498,44
4459,25,44,498,45
4460,25,44,498,46
4461,25,44,498,47
4462,25,44,498,48
4463,25,44,498,49
4464,25,44,498,50
4465,25,44,498,51
4466,25,44,498,52
4467,25,44,498,53
4468,25,44,498,54
4469,25,44,498,55
4470,25,44,498,56
4471,25,44,498,57
4472,25,44,498,58
4473,25,44,498,59
4474,25,45,499,1
4475,25,45,499,2
4476,25,45,499,3
4477,25,45,499,4
4478,25,45,499,5
4479,25,45,499,6
4480,25,45,499,7
4481,25,45,499,8
4482,25,45,499,9
4483,25,45,499,10
4484,25,45,499,11
4485,25,45,499,12
4486,25,45,499,13
4487,25,45,500,14
4488,25,45,500,15
4489,25,45,500,16
4490,25,45,500,17
4491,25,45,500,18
4492,25,45,500,19
4493,25,45,500,20
4494,25,45,500,21
4495,25,45,500,22
4496,25,45,501,23
4497,25,45,501,24
4498,25,45,501,25
4499,25,45,501,26
4500,25,45,501,27
4501,25,45,501,28
4502,25,45,501,29
4503,25,45,501,30
4504,25,45,501,31
4505,25,45,501,32
4506,25,45,502,33
4507,25,45,502,34
4508,25,45,502,35
4509,25,45,502,36
4510,25,45,502,37
4511,26,46,502,1
4512,26,46,502,2
4513,26,46,502,3
4514,26,46,502,4
4515,26,46,502,5
4516,26,46,503,6
4517,26,46,503,7
4518,26,46,503,8
4519,26,46,503,9
4520,26,46,503,10
4521,26,46,503,11
4522,26,46,503,12
4523,26,46,503,13
4524,26,46,503,14
4525,26,46,504,15
4526,26,46,504,16
4527,26,46,504,17
4528,26,46,504,18
4529,26,46,504,19
4530,26,46,504,20
4531,26,46,505,21
4532,26,46,505,22
4533,26,46,505,23
4534,26,46,505,24
4535,26,46,505,25
4536,26,46,505,26
4537,26,46,505,27
4538,26,46,505,28
4539,26,46,506,29
4540,26,46,506,30
4541,26,46,506,31
4542,26,46,506,32
4543,26,46,506,33
4544,26,46,506,34
4545,26,46,506,35
4546,26,47,507,1
4547,26,47,507,2
4548,26,47,507,3
4549,26,47,507,4
4550,26,47,507,5
4551,26,47,507,6
4552,26,47,507,7
4553,26,47,507,8
4554,26,47,507,9
4555,26,47,507,10
4556,26,47,507,11
4557,26,47,508,12
4558,26,47,508,13
4559,26,47,508,14
4560,26,47,508,15
4561,26,47,508,16
4562,26,47,508,17
4563,26,47,508,18
4564,26,47,508,19
4565,26,47,509,20
4566,26,47,509,21
4567,26,47,509,22
4568,26,47,509,23
4569,26,47,509,24
4570,26,47,509,25
4571,26,47,509,26
4572,26,47,509,27
4573,26,47,509,28
4574,26,47,509,29
4575,26,47,510,30
4576,26,47,510,31
4577,26,47,510,32
4578,26,47,510,33
4579,26,47,510,34
4580,26,47,510,35
4581,26,47,510,36
4582,26,47,510,37
4583,26,47,510,38
4584,26,48,511,1
4585,26,48,511,2
4586,26,48,511,3
4587,26,48,511,4
4588,26,48,511,5
4589,26,48,511,6
4590,26,48,511,7
4591,26,48,511,8
4592,26,48,511,9
4593,26,48,512,10
4594,26,48,512,11
4595,26,48,512,12
4596,26,48,512,13
4597,26,48,512,14
4598,26,48,512,15
4599,26,48,513,16
4600,26,48,513,17
4601,26,48,513,18
4602,26,48,513,19
4603,26,48,513,20
4604,26,48,513,21
4605,26,48,513,22
4606,26,48,513,23
4607,26,48,514,24
4608,26,48,514,25
4609,26,48,514,26
4610,26,48,514,27
4611,26,48,514,28
4612,26,48,515,29
4613,26,49,515,1
4614,26,49,515,2
4615,26,49,515,3
4616,26,49,515,4
4617,26,49,516,5
4618,26,49,516,6
4619,26,49,516,7
4620,26,49,516,8
4621,26,49,516,9
4622,26,49,516,10
4623,26,49,516,11
4624,26,49,517,12
4625,26,49,517,13
4626,26,49,517,14
4627,26,49,517,15
4628,26,49,517,16
4629,26,49,517,17
4630,26,49,517,18
4631,26,50,518,1
4632,26,50,518,2
4633,26,50,518,3
4634,26,50,518,4
4635,26,50,518,5
4636,26,50,518,6
4637,26,50,518,7
4638,26,50,518,8
4639,26,50,518,9
4640,26,50,518,10
4641,26,50,518,11
4642,26,50,518,12
4643,26,50,518,13
4644,26,50,518,14
4645,26,50,518,15
4646,26,50,519,16
4647,26,50,519,17
4648,26,50,519,18
4649,26,50,519,19
4650,26,50,519,20
4651,26,50,519,21
4652,26,50,519,22
4653,26,50,519,23
4654,26,50,519,24
4655,26,50,519,25
4656,26,50,519,26
4657,26,50,519,27
4658,26,50,519,28
4659,26,50,519,29
4660,26,50,519,30
4661,26,50,519,31
4662,26,50,519,32
4663,26,50,519,33
4664,26,50,519,34
4665,26,50,519,35
4666,26,50,520,36
4667,26,50,520,37
4668,26,50,520,38
4669,26,50,520,39
4670,26,50,520,40
4671,26,50,520,41
4672,26,50,520,42
4673,26,50,520,43
4674,26,50,520,44
4675,26,50,520,45
4676,26,51,520,1
4677,26,51,520,2
4678,26,51,520,3
4679,26,51,520,4
4680,26,51,520,5
4681,26,51,520,6
4682,26,51,521,7
4683,26,51,521,8
4684,26,51,521,9
4685,26,51,521,10
4686,26,51,521,11
4687,26,51,521,12
4688,26,51,521,13
4689,26,51,521,14
4690,26,51,521,15
4691,26,51,521,16
4692,26,51,521,17
4693,26,51,521,18
4694,26,51,521,19
4695,26,51,521,20
4696,26,51,521,21
4697,26,51,521,22
4698,26,51,521,23
4699,26,51,521,24
4700,26,51,521,25
4701,26,51,521,26
4702,26,51,521,27
4703,26,51,521,28
4704,26,51,521,29
4705,26,51,521,30
4706,27,51,522,31
4707,27,51,522,32
4708,27,51,522,33
4709,27,51,522,34
4710,27,51,522,35
4711,27,51,522,36
4712,27,51,522,37
4713,27,51,522,38
4714,27,51,522,39
4715,27,51,522,40
4716,27,51,522,41
4717,27,51,522,42
4718,27,51,522,43
4719,27,51,522,44
4720,27,51,522,45
4721,27,51,522,46
4722,27,51,522,47
4723,27,51,522,48
4724,27,51,522,49
4725,27,51,522,50
4726,27,51,522,51
4727,27,51,523,52
4728,27,51,523,53
4729,27,51,523,54
4730,27,51,523,55
4731,27,51,523,56
4732,27,51,523,57
4733,27,51,523,58
4734,27,51,523,59
4735,27,51,523,60
4736,27,52,523,1
4737,27,52,523,2
4738,27,52,523,3
4739,27,52,523,4
4740,27,52,523,5
4741,27,52,523,6
4742,27,52,523,7
4743,27,52,523,8
4744,27,52,523,9
4745,27,52,523,10
4746,27,52,523,11
4747,27,52,523,12
4748,27,52,523,13
4749,27,52,523,14
4750,27,52,524,15
4751,27,52,524,16
4752,27,52,524,17
4753,27,52,524,18
4754,27,52,524,19
4755,27,52,524,20
4756,27,52,524,21
4757,27,52,524,22
4758,27,52,524,23
4759,27,52,524,24
4760,27,52,524,25
4761,27,52,524,26
4762,27,52,524,27
4763,27,52,524,28
4764,27,52,524,29
4765,27,52,524,30
4766,27,52,524,31
4767,27,52,525,32
4768,27,52,525,33
4769,27,52,525,34
4770,27,52,525,35
4771,27,52,525,36
4772,27,52,525,37
4773,27,52,525,38
4774,27,52,525,39
4775,27,52,525,40
4776,27,52,525,41
4777,27,52,525,42
4778,27,52,525,43
4779,27,52,525,44
4780,27,52,525,45
4781,27,52,525,46
4782,27,52,525,47
4783,27,52,525,48
4784,27,52,525,49
4785,27,53,526,1
4786,27,53,526,2
4787,27,53,526,3
4788,27,53,526,4
4789,27,53,526,5
4790,27,53,526,6
4791,27,53,526,7
4792,27,53,526,8
4793,27,53,526,9
4794,27,53,526,10
4795,27,53,526,11
4796,27,53,526,12
4797,27,53,526,13
4798,27,53,526,14
4799,27,53,526,15
4800,27,53,526,16
4801,27,53,526,17
4802,27,53,526,18
4803,27,53,526,19
4804,27,53,526,20
4805,27,53,526,21
4806,27,53,526,22
4807,27,53,526,23
4808,27,53,526,24
4809,27,53,526,25
4810,27,53,526,26
4811,27,53,527,27
4812,27,53,527,28
4813,27,53,527,29
4814,27,53,527,30
4815,27,53,527,31
4816,27,53,527,32
4817,27,53,527,33
4818,27,53,527,34
4819,27,53,527,35
4820,27,53,527,36
4821,27,53,527,37
4822,27,53,527,38
4823,27,53,527,39
4824,27,53,527,40
4825,27,53,527,41
4826,27,53,527,42
4827,27,53,527,43
4828,27,53,527,44
4829,27,53,528,45
4830,27,53,528,46
4831,27,53,528,47
4832,27,53,528,48
4833,27,53,528,49
4834,27,53,528,50
4835,27,53,528,51
4836,27,53,528,52
4837,27,53,528,53
4838,27,53,528,54
4839,27,53,528,55
4840,27,53,528,56
4841,27,53,528,57
4842,27,53,528,58
4843,27,53,528,59
4844,27,53,528,60
4845,27,53,528,61
4846,27,53,528,62
4847,27,54,528,1
4848,27,54,528,2
4849,27,54,528,3
4850,27,54,528,4
4851,27,54,528,5
4852,27,54,528,6
4853,27,54,529,7
4854,27,54,529,8
4855,27,54,529,9
4856,27,54,529,10
4857,27,54,529,11
4858,27,54,529,12
4859,27,54,529,13
4860,27,54,529,14
4861,27,54,529,15
4862,27,54,529,16
4863,27,54,529,17
4864,27,54,529,18
4865,27,54,529,19
4866,27,54,529,20
4867,27,54,529,21
4868,27,54,529,22
4869,27,54,529,23
4870,27,54,529,24
4871,27,54,529,25
4872,27,54,529,26
4873,27,54,529,27
4874,27,54,530,28
4875,27,54,530,29
4876,27,54,530,30
4877,27,54,530,31
4878,27,54,530,32
4879,27,54,530,33
4880,27,54,530,34
4881,27,54,530,35
4882,27,54,530,36
4883,27,54,530,37
4884,27,54,530,38
4885,27,54,530,39
4886,27,54,530,40
4887,27,54,530,41
4888,27,54,530,42
4889,27,54,530,43
4890,27,54,530,44
4891,27,54,530,45
4892,27,54,530,46
4893,27,54,530,47
4894,27,54,530,48
4895,27,54,530,49
4896,27,54,531,50
4897,27,54,531,51
4898,27,54,531,52
4899,27,54,531,53
4900,27,54,531,54
4901,27,54,531,55
4902,27,55,531,1
4903,27,55,531,2
4904,27,55,531,3
4905,27,55,531,4
4906,27,55,531,5
4907,27,55,531,6
4908,27,55,531,7
4909,27,55,531,8
4910,27,55,531,9
4911,27,55,531,10
4912,27,55,531,11
4913,27,55,531,12
4914,27,55,531,13
4915,27,55,531,14
4916,27,55,531,15
4917,27,55,531,16
4918,27,55,531,17
4919,27,55,531,18
4920,27,55,532,19
4921,27,55,532,20
4922,27,55,532,21
4923,27,55,532,22
4924,27,55,532,23
4925,27,55,532,24
4926,27,55,532,25
4927,27,55,532,26
4928,27,55,532,27
4929,27,55,532,28
4930,27,55,532,29
4931,27,55,532,30
4932,27,55,532,31
4933,27,55,532,32
4934,27,55,532,33
4935,27,55,532,34
4936,27,55,532,35
4937,27,55,532,36
4938,27,55,532,37
4939,27,55,532,38
4940,27,55,532,39
4941,27,55,532,40
4942,27,55,532,41
4943,27,55,533,42
4944,27,55,533,43
4945,27,55,533,44
4946,27,55,533,45
4947,27,55,533,46
4948,27,55,533,47
4949,27,55,533,48
4950,27,55,533,49
4951,27,55,533,50
4952,27,55,533,51
4953,27,55,533,52
4954,27,55,533,53
4955,27,55,533,54
4956,27,55,533,55
4957,27,55,533,56
4958,27,55,533,57
4959,27,55,533,58
4960,27,55,533,59
4961,27,55,533,60
4962,27,55,533,61
4963,27,55,533,62
4964,27,55,533,63
4965,27,55,533,64
4966,27,55,533,65
4967,27,55,533,66
4968,27,55,533,67
4969,27,55,533,68
4970,27,55,533,69
4971,27,55,534,70
4972,27,55,534,71
4973,27,55,534,72
4974,27,55,534,73
4975,27,55,534,74
4976,27,55,534,75
4977,27,55,534,76
4978,27,55,534,77
4979,27,55,534,78
4980,27,56,534,1
4981,27,56,534,2
4982,27,56,534,3
4983,27,56,534,4
4984,27,56,534,5
4985,27,56,534,6
4986,27,56,534,7
4987,27,56,534,8
4988,27,56,534,9
4989,27,56,534,10
4990,27,56,534,11
4991,27,56,534,12
4992,27,56,534,13
4993,27,56,534,14
4994,27,56,534,15
4995,27,56,534,16
4996,27,56,535,17
4997,27,56,535,18
4998,27,56,535,19
4999,27,56,535,20
5000,27,56,535,21
5001,27,56,535,22
5002,27,56,535,23
5003,27,56,535,24
5004,27,56,535,25
5005,27,56,535,26
5006,27,56,535,27
5007,27,56,535,28
5008,27,56,535,29
5009,27,56,535,30
5010,27,56,535,31
5011,27,56,535,32
5012,27,56,535,33
5013,27,56,535,34
5014,27,56,535,35
5015,27,56,535,36
5016,27,56,535,37
5017,27,56,535,38
5018,27,56,535,39
5019,27,56,535,40
5020,27,56,535,41
5021,27,56,535,42
5022,27,56,535,43
5023,27,56,535,44
5024,27,56,535,45
5025,27,56,535,46
5026,27,56,535,47
5027,27,56,535,48
5028,27,56,535,49
5029,27,56,535,50
5030,27,56,536,51
5031,27,56,536,52
5032,27,56,536,53
5033,27,56,536,54
5034,27,56,536,55
5035,27,56,536,56
5036,27,56,536,57
5037,27,56,536,58
5038,27,56,536,59
5039,27,56,536,60
5040,27,56,536,61
5041,27,56,536,62
5042,27,56,536,63
5043,27,56,536,64
5044,27,56,536,65
5045,27,56,536,66
5046,27,56,536,67
5047,27,56,536,68
5048,27,56,536,69
5049,27,56,536,70
5050,27,56,536,71
5051,27,56,536,72
5052,27,56,536,73
5053,27,56,536,74
5054,27,56,536,75
5055,27,56,536,76
5056,27,56,537,77
5057,27,56,537,78
5058,27,56,537,79
5059,27,56,537,80
5060,27,56,537,81
5061,27,56,537,82
5062,27,56,537,83
5063,27,56,537,84
5064,27,56,537,85
5065,27,56,537,86
5066,27,56,537,87
5067,27,56,537,88
5068,27,56,537,89
5069,27,56,537,90
5070,27,56,537,91
5071,27,56,537,92
5072,27,56,537,93
5073,27,56,537,94
5074,27,56,537,95
5075,27,56,537,96
5076,27,57,537,1
5077,27,57,537,2
5078,27,57,537,3
5079,27,57,538,4
5080,27,57,538,5
5081,27,57,538,6
5082,27,57,538,7
5083,27,57,538,8
5084,27,57,538,9
5085,27,57,538,10
5086,27,57,538,11
5087,27,57,539,12
5088,27,57,539,13
5089,27,57,539,14
5090,27,57,539,15
5091,27,57,539,16
5092,27,57,539,17
5093,27,57,539,18
5094,27,57,540,19
5095,27,57,540,20
5096,27,57,540,21
5097,27,57,540,22
5098,27,57,540,23
5099,27,57,540,24
5100,27,57,541,25
5101,27,57,541,26
5102,27,57,541,27
5103,27,57,541,28
5104,27,57,541,29
5105,28,58,542,1
5106,28,58,542,2
5107,28,58,542,3
5108,28,58,542,4
5109,28,58,542,5
5110,28,58,542,6
5111,28,58,543,7
5112,28,58,543,8
5113,28,58,543,9
5114,28,58,543,10
5115,28,58,543,11
5116,28,58,544,12
5117,28,58,544,13
5118,28,58,544,14
5119,28,58,544,15
5120,28,58,544,16
5121,28,58,544,17
5122,28,58,544,18
5123,28,58,544,19
5124,28,58,544,20
5125,28,58,544,21
5126,28,58,545,22
5127,28,59,545,1
5128,28,59,545,2
5129,28,59,545,3
5130,28,59,546,4
5131,28,59,546,5
5132,28,59,546,6
5133,28,59,546,7
5134,28,59,546,8
5135,28,59,546,9
5136,28,59,547,10
5137,28,59,547,11
5138,28,59,547,12
5139,28,59,547,13
5140,28,59,547,14
5141,28,59,547,15
5142,28,59,547,16
5143,28,59,548,17
5144,28,59,548,18
5145,28,59,548,19
5146,28,59,548,20
5147,28,59,548,21
5148,28,59,548,22
5149,28,59,548,23
5150,28,59,548,24
5151,28,60,549,1
5152,28,60,549,2
5153,28,60,549,3
5154,28,60,549,4
5155,28,60,549,5
5156,28,60,550,6
5157,28,60,550,7
5158,28,60,550,8
5159,28,60,550,9
5160,28,60,550,10
5161,28,60,550,11
5162,28,60,551,12
5163,28,60,551,13
5164,28,61,551,1
5165,28,61,551,2
5166,28,61,551,3
5167,28,61,551,4
5168,28,61,551,5
